id,name,class
0123_01,n000034,30
0124_01,n000034,30
0125_01,n000034,30
0126_01,n000034,30
0127_01,n000034,30
0128_01,n000034,30
0129_01,n000034,30
0130_01,n000034,30
0131_01,n000034,30
0132_01,n000034,30
0133_01,n000034,30
0134_01,n000034,30
0135_02,n000034,30
0136_01,n000034,30
0137_01,n000034,30
0138_01,n000034,30
0139_01,n000034,30
0140_01,n000034,30
0141_01,n000034,30
0142_01,n000034,30
0144_01,n000034,30
0145_01,n000034,30
0146_01,n000034,30
0147_01,n000034,30
0148_01,n000034,30
0149_01,n000034,30
0150_01,n000034,30
0151_01,n000034,30
0152_01,n000034,30
0153_01,n000034,30
0154_01,n000034,30
0155_01,n000034,30
0156_01,n000034,30
0157_01,n000034,30
0158_01,n000034,30
0159_01,n000034,30
0160_01,n000034,30
0161_01,n000034,30
0162_01,n000034,30
0163_01,n000034,30
0164_01,n000034,30
0165_01,n000034,30
0166_01,n000034,30
0167_01,n000034,30
0168_03,n000034,30
0169_01,n000034,30
0170_01,n000034,30
0171_01,n000034,30
0172_01,n000034,30
0173_01,n000034,30
0174_01,n000034,30
0175_01,n000034,30
0176_02,n000034,30
0177_01,n000034,30
0178_01,n000034,30
0179_01,n000034,30
0180_01,n000034,30
0181_01,n000034,30
0183_01,n000034,30
0184_01,n000034,30
0185_01,n000034,30
0186_02,n000034,30
0187_02,n000034,30
0188_01,n000034,30
0189_02,n000034,30
0190_01,n000034,30
0191_01,n000034,30
0192_02,n000034,30
0193_01,n000034,30
0194_01,n000034,30
0195_02,n000034,30
0196_01,n000034,30
0197_01,n000034,30
0198_01,n000034,30
0200_01,n000034,30
0201_01,n000034,30
0202_02,n000034,30
0203_01,n000034,30
0204_01,n000034,30
0205_01,n000034,30
0206_01,n000034,30
0207_01,n000034,30
0208_03,n000034,30
0209_01,n000034,30
0210_01,n000034,30
0211_01,n000034,30
0212_01,n000034,30
0213_01,n000034,30
0215_02,n000034,30
0216_01,n000034,30
0217_02,n000034,30
0218_01,n000034,30
0219_01,n000034,30
0220_01,n000034,30
0221_01,n000034,30
0222_03,n000034,30
0223_01,n000034,30
0225_02,n000034,30
0226_02,n000034,30
0227_01,n000034,30
0228_01,n000034,30
0229_01,n000034,30
0231_01,n000034,30
0232_02,n000034,30
0233_02,n000034,30
0234_01,n000034,30
0235_01,n000034,30
0236_02,n000034,30
0238_02,n000034,30
0239_01,n000034,30
0241_01,n000034,30
0242_02,n000034,30
0244_01,n000034,30
0246_02,n000034,30
0247_01,n000034,30
0248_02,n000034,30
0249_02,n000034,30
0250_01,n000034,30
0251_01,n000034,30
0252_01,n000034,30
0253_01,n000034,30
0254_01,n000034,30
0256_01,n000034,30
0257_01,n000034,30
0258_02,n000034,30
0259_03,n000034,30
0260_01,n000034,30
0262_02,n000034,30
0264_02,n000034,30
0269_02,n000034,30
0270_01,n000034,30
0271_01,n000034,30
0273_01,n000034,30
0274_01,n000034,30
0276_02,n000034,30
0277_01,n000034,30
0278_02,n000034,30
0282_01,n000034,30
0285_03,n000034,30
0287_02,n000034,30
0288_01,n000034,30
0291_01,n000034,30
0292_02,n000034,30
0294_01,n000034,30
0297_03,n000034,30
0301_01,n000034,30
0302_02,n000034,30
0310_02,n000034,30
0311_01,n000034,30
0314_02,n000034,30
0315_01,n000034,30
0316_02,n000034,30
0319_01,n000034,30
0320_02,n000034,30
0323_02,n000034,30
0325_01,n000034,30
0327_01,n000034,30
0330_01,n000034,30
0331_01,n000034,30
0332_01,n000034,30
0333_01,n000034,30
0335_01,n000034,30
0336_01,n000034,30
0338_01,n000034,30
0341_01,n000034,30
0342_01,n000034,30
0343_01,n000034,30
0344_01,n000034,30
0345_02,n000034,30
0347_01,n000034,30
0348_01,n000034,30
0350_01,n000034,30
0351_01,n000034,30
0352_02,n000034,30
0353_01,n000034,30
0354_01,n000034,30
0356_01,n000034,30
0357_01,n000034,30
0360_01,n000034,30
0362_01,n000034,30
0363_01,n000034,30
0364_01,n000034,30
0365_01,n000034,30
0366_01,n000034,30
0382_01,n000034,30
0001_01,n000035,31
0002_01,n000035,31
0003_03,n000035,31
0004_01,n000035,31
0005_01,n000035,31
0006_01,n000035,31
0007_01,n000035,31
0008_01,n000035,31
0009_01,n000035,31
0010_01,n000035,31
0011_01,n000035,31
0012_01,n000035,31
0013_01,n000035,31
0014_01,n000035,31
0015_01,n000035,31
0016_01,n000035,31
0017_01,n000035,31
0018_01,n000035,31
0019_01,n000035,31
0020_01,n000035,31
0021_01,n000035,31
0022_01,n000035,31
0023_01,n000035,31
0024_01,n000035,31
0025_01,n000035,31
0026_01,n000035,31
0027_01,n000035,31
0028_01,n000035,31
0029_01,n000035,31
0030_01,n000035,31
0031_01,n000035,31
0032_01,n000035,31
0033_03,n000035,31
0034_01,n000035,31
0034_02,n000035,31
0035_01,n000035,31
0036_01,n000035,31
0037_02,n000035,31
0038_01,n000035,31
0039_01,n000035,31
0040_01,n000035,31
0041_01,n000035,31
0042_01,n000035,31
0043_01,n000035,31
0044_02,n000035,31
0045_01,n000035,31
0046_01,n000035,31
0047_01,n000035,31
0048_01,n000035,31
0049_01,n000035,31
0050_01,n000035,31
0051_01,n000035,31
0052_01,n000035,31
0053_01,n000035,31
0054_01,n000035,31
0055_01,n000035,31
0056_01,n000035,31
0057_01,n000035,31
0058_02,n000035,31
0059_01,n000035,31
0060_01,n000035,31
0061_01,n000035,31
0062_01,n000035,31
0063_01,n000035,31
0064_01,n000035,31
0065_01,n000035,31
0066_01,n000035,31
0067_01,n000035,31
0068_01,n000035,31
0069_01,n000035,31
0070_01,n000035,31
0071_01,n000035,31
0072_01,n000035,31
0072_02,n000035,31
0072_04,n000035,31
0073_01,n000035,31
0074_01,n000035,31
0075_01,n000035,31
0076_01,n000035,31
0077_01,n000035,31
0078_01,n000035,31
0079_01,n000035,31
0080_01,n000035,31
0081_01,n000035,31
0082_01,n000035,31
0083_01,n000035,31
0084_01,n000035,31
0085_01,n000035,31
0086_01,n000035,31
0087_01,n000035,31
0088_02,n000035,31
0089_01,n000035,31
0090_01,n000035,31
0091_04,n000035,31
0091_06,n000035,31
0091_07,n000035,31
0092_02,n000035,31
0093_01,n000035,31
0094_01,n000035,31
0095_01,n000035,31
0096_02,n000035,31
0097_01,n000035,31
0098_01,n000035,31
0098_03,n000035,31
0099_01,n000035,31
0100_01,n000035,31
0101_01,n000035,31
0102_02,n000035,31
0103_01,n000035,31
0104_01,n000035,31
0105_01,n000035,31
0106_01,n000035,31
0107_01,n000035,31
0108_01,n000035,31
0109_01,n000035,31
0110_01,n000035,31
0111_01,n000035,31
0113_01,n000035,31
0114_01,n000035,31
0115_01,n000035,31
0116_01,n000035,31
0117_03,n000035,31
0118_01,n000035,31
0118_02,n000035,31
0118_03,n000035,31
0119_01,n000035,31
0120_01,n000035,31
0121_01,n000035,31
0122_01,n000035,31
0123_01,n000035,31
0124_01,n000035,31
0126_01,n000035,31
0127_01,n000035,31
0128_01,n000035,31
0129_03,n000035,31
0130_01,n000035,31
0131_01,n000035,31
0132_02,n000035,31
0132_03,n000035,31
0133_01,n000035,31
0134_01,n000035,31
0135_01,n000035,31
0136_01,n000035,31
0137_01,n000035,31
0138_02,n000035,31
0139_01,n000035,31
0140_01,n000035,31
0142_01,n000035,31
0143_01,n000035,31
0145_01,n000035,31
0146_01,n000035,31
0147_01,n000035,31
0148_01,n000035,31
0149_01,n000035,31
0149_02,n000035,31
0150_01,n000035,31
0151_01,n000035,31
0154_01,n000035,31
0155_01,n000035,31
0156_01,n000035,31
0157_01,n000035,31
0157_02,n000035,31
0158_01,n000035,31
0159_02,n000035,31
0160_01,n000035,31
0161_01,n000035,31
0162_01,n000035,31
0163_01,n000035,31
0164_01,n000035,31
0165_01,n000035,31
0166_02,n000035,31
0167_01,n000035,31
0169_01,n000035,31
0170_01,n000035,31
0171_01,n000035,31
0172_01,n000035,31
0173_01,n000035,31
0176_02,n000035,31
0176_05,n000035,31
0178_01,n000035,31
0180_01,n000035,31
0183_01,n000035,31
0183_02,n000035,31
0185_02,n000035,31
0185_03,n000035,31
0188_02,n000035,31
0189_01,n000035,31
0190_01,n000035,31
0191_01,n000035,31
0193_01,n000035,31
0193_02,n000035,31
0194_03,n000035,31
0197_05,n000035,31
0200_01,n000035,31
0203_01,n000035,31
0218_03,n000035,31
0229_02,n000035,31
0232_01,n000035,31
0234_01,n000035,31
0236_01,n000035,31
0240_01,n000035,31
0241_01,n000035,31
0242_01,n000035,31
0243_01,n000035,31
0244_01,n000035,31
0245_01,n000035,31
0246_01,n000035,31
0247_01,n000035,31
0248_01,n000035,31
0249_02,n000035,31
0250_01,n000035,31
0251_01,n000035,31
0252_01,n000035,31
0253_01,n000035,31
0259_01,n000035,31
0260_02,n000035,31
0261_01,n000035,31
0263_01,n000035,31
0264_01,n000035,31
0266_01,n000035,31
0268_02,n000035,31
0270_01,n000035,31
0271_03,n000035,31
0272_01,n000035,31
0273_01,n000035,31
0274_02,n000035,31
0275_01,n000035,31
0276_01,n000035,31
0277_01,n000035,31
0279_01,n000035,31
0280_01,n000035,31
0281_01,n000035,31
0281_02,n000035,31
0282_04,n000035,31
0284_01,n000035,31
0286_02,n000035,31
0286_05,n000035,31
0001_01,n000036,32
0002_01,n000036,32
0003_01,n000036,32
0004_05,n000036,32
0005_01,n000036,32
0006_02,n000036,32
0007_01,n000036,32
0008_01,n000036,32
0009_01,n000036,32
0010_01,n000036,32
0011_01,n000036,32
0012_01,n000036,32
0013_02,n000036,32
0014_01,n000036,32
0015_01,n000036,32
0016_03,n000036,32
0017_02,n000036,32
0018_01,n000036,32
0019_01,n000036,32
0020_01,n000036,32
0021_01,n000036,32
0022_01,n000036,32
0023_01,n000036,32
0024_01,n000036,32
0024_04,n000036,32
0025_01,n000036,32
0026_01,n000036,32
0027_01,n000036,32
0028_01,n000036,32
0029_01,n000036,32
0030_01,n000036,32
0031_01,n000036,32
0032_02,n000036,32
0033_01,n000036,32
0034_01,n000036,32
0035_01,n000036,32
0036_01,n000036,32
0037_01,n000036,32
0038_01,n000036,32
0039_02,n000036,32
0040_02,n000036,32
0041_01,n000036,32
0042_01,n000036,32
0043_01,n000036,32
0044_01,n000036,32
0045_01,n000036,32
0046_02,n000036,32
0047_01,n000036,32
0048_02,n000036,32
0049_02,n000036,32
0049_03,n000036,32
0050_01,n000036,32
0051_01,n000036,32
0052_01,n000036,32
0053_01,n000036,32
0054_05,n000036,32
0055_01,n000036,32
0056_01,n000036,32
0057_01,n000036,32
0058_01,n000036,32
0059_01,n000036,32
0060_01,n000036,32
0061_01,n000036,32
0061_02,n000036,32
0061_03,n000036,32
0062_01,n000036,32
0063_01,n000036,32
0064_01,n000036,32
0065_01,n000036,32
0066_02,n000036,32
0067_02,n000036,32
0068_01,n000036,32
0069_01,n000036,32
0070_01,n000036,32
0071_01,n000036,32
0072_01,n000036,32
0073_01,n000036,32
0074_02,n000036,32
0075_01,n000036,32
0076_01,n000036,32
0077_01,n000036,32
0078_01,n000036,32
0079_01,n000036,32
0081_01,n000036,32
0082_01,n000036,32
0083_01,n000036,32
0084_01,n000036,32
0085_03,n000036,32
0086_01,n000036,32
0087_01,n000036,32
0089_01,n000036,32
0090_01,n000036,32
0091_02,n000036,32
0092_01,n000036,32
0092_02,n000036,32
0093_01,n000036,32
0094_01,n000036,32
0095_01,n000036,32
0096_01,n000036,32
0097_01,n000036,32
0098_03,n000036,32
0099_03,n000036,32
0100_01,n000036,32
0101_01,n000036,32
0102_03,n000036,32
0104_01,n000036,32
0105_01,n000036,32
0106_01,n000036,32
0106_02,n000036,32
0107_03,n000036,32
0108_03,n000036,32
0109_01,n000036,32
0110_01,n000036,32
0111_01,n000036,32
0112_02,n000036,32
0113_02,n000036,32
0116_01,n000036,32
0117_01,n000036,32
0118_01,n000036,32
0118_03,n000036,32
0118_04,n000036,32
0119_02,n000036,32
0120_02,n000036,32
0121_02,n000036,32
0122_01,n000036,32
0123_01,n000036,32
0124_01,n000036,32
0125_02,n000036,32
0126_02,n000036,32
0127_01,n000036,32
0128_02,n000036,32
0129_01,n000036,32
0130_01,n000036,32
0131_06,n000036,32
0132_01,n000036,32
0133_01,n000036,32
0134_01,n000036,32
0136_01,n000036,32
0136_04,n000036,32
0137_02,n000036,32
0138_02,n000036,32
0139_01,n000036,32
0140_03,n000036,32
0140_04,n000036,32
0142_01,n000036,32
0143_01,n000036,32
0144_01,n000036,32
0145_01,n000036,32
0146_01,n000036,32
0147_02,n000036,32
0148_01,n000036,32
0149_01,n000036,32
0150_01,n000036,32
0151_01,n000036,32
0152_01,n000036,32
0152_02,n000036,32
0152_03,n000036,32
0153_02,n000036,32
0154_01,n000036,32
0155_01,n000036,32
0156_01,n000036,32
0157_01,n000036,32
0158_05,n000036,32
0159_03,n000036,32
0160_01,n000036,32
0161_01,n000036,32
0162_01,n000036,32
0163_01,n000036,32
0164_02,n000036,32
0166_01,n000036,32
0167_01,n000036,32
0168_01,n000036,32
0169_01,n000036,32
0170_01,n000036,32
0171_01,n000036,32
0172_01,n000036,32
0173_01,n000036,32
0174_01,n000036,32
0176_01,n000036,32
0177_01,n000036,32
0178_01,n000036,32
0178_02,n000036,32
0179_01,n000036,32
0180_02,n000036,32
0181_02,n000036,32
0181_04,n000036,32
0182_01,n000036,32
0183_03,n000036,32
0184_03,n000036,32
0186_02,n000036,32
0187_01,n000036,32
0188_02,n000036,32
0189_02,n000036,32
0190_01,n000036,32
0191_02,n000036,32
0192_01,n000036,32
0193_01,n000036,32
0194_01,n000036,32
0195_01,n000036,32
0196_01,n000036,32
0197_07,n000036,32
0198_03,n000036,32
0199_01,n000036,32
0200_01,n000036,32
0202_06,n000036,32
0203_01,n000036,32
0204_01,n000036,32
0205_02,n000036,32
0206_01,n000036,32
0207_02,n000036,32
0209_01,n000036,32
0210_01,n000036,32
0211_01,n000036,32
0212_01,n000036,32
0213_01,n000036,32
0214_02,n000036,32
0215_01,n000036,32
0216_01,n000036,32
0217_01,n000036,32
0218_02,n000036,32
0219_01,n000036,32
0220_02,n000036,32
0221_03,n000036,32
0222_01,n000036,32
0223_01,n000036,32
0223_03,n000036,32
0224_01,n000036,32
0225_01,n000036,32
0226_01,n000036,32
0227_01,n000036,32
0228_01,n000036,32
0230_01,n000036,32
0231_02,n000036,32
0232_01,n000036,32
0233_02,n000036,32
0234_01,n000036,32
0235_01,n000036,32
0236_01,n000036,32
0236_02,n000036,32
0237_02,n000036,32
0238_02,n000036,32
0239_01,n000036,32
0240_02,n000036,32
0241_04,n000036,32
0242_01,n000036,32
0244_01,n000036,32
0245_02,n000036,32
0246_02,n000036,32
0247_03,n000036,32
0247_05,n000036,32
0247_06,n000036,32
0249_02,n000036,32
0249_03,n000036,32
0251_01,n000036,32
0252_01,n000036,32
0256_02,n000036,32
0257_02,n000036,32
0258_01,n000036,32
0259_02,n000036,32
0260_01,n000036,32
0260_02,n000036,32
0262_01,n000036,32
0263_01,n000036,32
0264_01,n000036,32
0265_01,n000036,32
0266_02,n000036,32
0267_01,n000036,32
0268_08,n000036,32
0269_01,n000036,32
0270_02,n000036,32
0272_01,n000036,32
0273_01,n000036,32
0274_06,n000036,32
0274_08,n000036,32
0275_03,n000036,32
0276_02,n000036,32
0278_01,n000036,32
0279_01,n000036,32
0280_04,n000036,32
0281_01,n000036,32
0282_01,n000036,32
0284_03,n000036,32
0285_01,n000036,32
0287_04,n000036,32
0288_02,n000036,32
0289_01,n000036,32
0291_01,n000036,32
0292_02,n000036,32
0293_01,n000036,32
0294_01,n000036,32
0295_02,n000036,32
0296_01,n000036,32
0297_03,n000036,32
0298_02,n000036,32
0301_02,n000036,32
0302_02,n000036,32
0302_03,n000036,32
0303_03,n000036,32
0304_02,n000036,32
0305_01,n000036,32
0307_01,n000036,32
0308_03,n000036,32
0309_01,n000036,32
0312_01,n000036,32
0313_01,n000036,32
0314_01,n000036,32
0315_01,n000036,32
0316_02,n000036,32
0317_01,n000036,32
0317_03,n000036,32
0318_01,n000036,32
0319_03,n000036,32
0320_01,n000036,32
0321_05,n000036,32
0322_03,n000036,32
0327_01,n000036,32
0328_01,n000036,32
0333_03,n000036,32
0335_02,n000036,32
0336_01,n000036,32
0336_04,n000036,32
0337_01,n000036,32
0338_01,n000036,32
0339_03,n000036,32
0339_04,n000036,32
0343_01,n000036,32
0346_01,n000036,32
0356_01,n000036,32
0357_02,n000036,32
0360_03,n000036,32
0367_01,n000036,32
0368_03,n000036,32
0369_02,n000036,32
0370_02,n000036,32
0377_01,n000036,32
0381_02,n000036,32
0382_01,n000036,32
0391_02,n000036,32
0397_01,n000036,32
0399_03,n000036,32
0414_05,n000036,32
0424_07,n000036,32
0427_01,n000036,32
0431_02,n000036,32
0440_04,n000036,32
0447_01,n000036,32
0447_05,n000036,32
0462_01,n000036,32
0476_01,n000036,32
0496_08,n000036,32
0506_04,n000036,32
0508_01,n000036,32
0511_05,n000036,32
0550_01,n000036,32
0552_01,n000036,32
0553_01,n000036,32
0555_02,n000036,32
0556_01,n000036,32
0557_01,n000036,32
0558_01,n000036,32
0560_01,n000036,32
0563_03,n000036,32
0564_01,n000036,32
0565_01,n000036,32
0567_02,n000036,32
0568_01,n000036,32
0569_01,n000036,32
0570_01,n000036,32
0571_01,n000036,32
0575_03,n000036,32
0580_01,n000036,32
0586_01,n000036,32
0588_02,n000036,32
0603_02,n000036,32
0001_01,n000037,33
0002_02,n000037,33
0003_02,n000037,33
0004_02,n000037,33
0005_03,n000037,33
0006_01,n000037,33
0007_02,n000037,33
0008_01,n000037,33
0009_02,n000037,33
0009_03,n000037,33
0010_01,n000037,33
0011_02,n000037,33
0012_01,n000037,33
0012_03,n000037,33
0013_01,n000037,33
0014_01,n000037,33
0015_01,n000037,33
0016_01,n000037,33
0016_02,n000037,33
0017_02,n000037,33
0018_01,n000037,33
0019_01,n000037,33
0020_01,n000037,33
0021_01,n000037,33
0022_02,n000037,33
0023_04,n000037,33
0024_05,n000037,33
0025_03,n000037,33
0026_01,n000037,33
0027_05,n000037,33
0028_02,n000037,33
0029_01,n000037,33
0030_01,n000037,33
0031_01,n000037,33
0032_02,n000037,33
0033_02,n000037,33
0034_01,n000037,33
0035_01,n000037,33
0036_01,n000037,33
0037_02,n000037,33
0038_01,n000037,33
0039_01,n000037,33
0040_02,n000037,33
0041_03,n000037,33
0042_01,n000037,33
0043_02,n000037,33
0044_04,n000037,33
0045_03,n000037,33
0046_03,n000037,33
0047_01,n000037,33
0048_01,n000037,33
0049_01,n000037,33
0050_01,n000037,33
0051_01,n000037,33
0052_01,n000037,33
0053_03,n000037,33
0054_03,n000037,33
0055_03,n000037,33
0056_03,n000037,33
0057_01,n000037,33
0058_01,n000037,33
0059_02,n000037,33
0060_01,n000037,33
0061_01,n000037,33
0062_02,n000037,33
0063_01,n000037,33
0064_01,n000037,33
0065_03,n000037,33
0066_03,n000037,33
0067_01,n000037,33
0068_01,n000037,33
0069_03,n000037,33
0070_08,n000037,33
0071_02,n000037,33
0072_03,n000037,33
0073_02,n000037,33
0074_03,n000037,33
0075_04,n000037,33
0076_01,n000037,33
0077_01,n000037,33
0078_01,n000037,33
0079_02,n000037,33
0080_02,n000037,33
0082_02,n000037,33
0084_02,n000037,33
0085_04,n000037,33
0086_02,n000037,33
0087_01,n000037,33
0088_01,n000037,33
0089_02,n000037,33
0090_03,n000037,33
0091_01,n000037,33
0091_04,n000037,33
0092_01,n000037,33
0093_02,n000037,33
0094_01,n000037,33
0095_02,n000037,33
0096_02,n000037,33
0097_06,n000037,33
0098_01,n000037,33
0099_01,n000037,33
0100_01,n000037,33
0101_02,n000037,33
0102_02,n000037,33
0103_01,n000037,33
0104_01,n000037,33
0105_03,n000037,33
0106_01,n000037,33
0107_02,n000037,33
0108_01,n000037,33
0109_01,n000037,33
0110_03,n000037,33
0110_05,n000037,33
0111_01,n000037,33
0112_01,n000037,33
0113_01,n000037,33
0114_02,n000037,33
0115_02,n000037,33
0116_03,n000037,33
0117_02,n000037,33
0118_03,n000037,33
0119_01,n000037,33
0120_03,n000037,33
0121_01,n000037,33
0122_01,n000037,33
0123_02,n000037,33
0124_02,n000037,33
0125_02,n000037,33
0126_02,n000037,33
0127_03,n000037,33
0128_01,n000037,33
0129_01,n000037,33
0130_01,n000037,33
0130_02,n000037,33
0131_03,n000037,33
0132_01,n000037,33
0134_02,n000037,33
0135_01,n000037,33
0136_01,n000037,33
0137_03,n000037,33
0138_03,n000037,33
0139_01,n000037,33
0140_02,n000037,33
0141_04,n000037,33
0142_01,n000037,33
0143_01,n000037,33
0144_02,n000037,33
0145_02,n000037,33
0146_03,n000037,33
0147_01,n000037,33
0148_01,n000037,33
0149_02,n000037,33
0150_01,n000037,33
0151_01,n000037,33
0152_01,n000037,33
0153_01,n000037,33
0154_01,n000037,33
0155_01,n000037,33
0156_01,n000037,33
0157_01,n000037,33
0158_02,n000037,33
0159_01,n000037,33
0160_01,n000037,33
0161_01,n000037,33
0164_02,n000037,33
0165_03,n000037,33
0166_01,n000037,33
0167_02,n000037,33
0169_01,n000037,33
0170_08,n000037,33
0172_01,n000037,33
0175_01,n000037,33
0178_02,n000037,33
0184_01,n000037,33
0185_03,n000037,33
0202_01,n000037,33
0204_05,n000037,33
0209_03,n000037,33
0220_02,n000037,33
0223_04,n000037,33
0225_01,n000037,33
0228_02,n000037,33
0228_07,n000037,33
0235_04,n000037,33
0237_05,n000037,33
0239_01,n000037,33
0241_01,n000037,33
0242_01,n000037,33
0243_01,n000037,33
0244_03,n000037,33
0245_01,n000037,33
0248_01,n000037,33
0249_04,n000037,33
0252_01,n000037,33
0253_01,n000037,33
0254_01,n000037,33
0257_01,n000037,33
0258_01,n000037,33
0259_01,n000037,33
0260_01,n000037,33
0261_01,n000037,33
0264_01,n000037,33
0268_01,n000037,33
0270_01,n000037,33
0273_01,n000037,33
0278_01,n000037,33
0001_01,n000038,34
0002_01,n000038,34
0003_01,n000038,34
0004_01,n000038,34
0005_02,n000038,34
0006_01,n000038,34
0007_01,n000038,34
0008_01,n000038,34
0009_01,n000038,34
0010_01,n000038,34
0011_01,n000038,34
0012_01,n000038,34
0013_01,n000038,34
0014_01,n000038,34
0015_01,n000038,34
0016_02,n000038,34
0017_01,n000038,34
0018_01,n000038,34
0019_01,n000038,34
0020_02,n000038,34
0021_02,n000038,34
0022_01,n000038,34
0023_02,n000038,34
0024_01,n000038,34
0025_01,n000038,34
0026_01,n000038,34
0027_01,n000038,34
0028_01,n000038,34
0029_02,n000038,34
0030_01,n000038,34
0031_02,n000038,34
0032_01,n000038,34
0033_01,n000038,34
0034_03,n000038,34
0035_03,n000038,34
0036_02,n000038,34
0037_04,n000038,34
0038_01,n000038,34
0039_01,n000038,34
0040_04,n000038,34
0041_01,n000038,34
0042_01,n000038,34
0043_01,n000038,34
0044_01,n000038,34
0045_01,n000038,34
0046_01,n000038,34
0047_01,n000038,34
0048_03,n000038,34
0049_01,n000038,34
0050_01,n000038,34
0051_01,n000038,34
0052_01,n000038,34
0053_01,n000038,34
0054_02,n000038,34
0055_01,n000038,34
0056_01,n000038,34
0057_01,n000038,34
0058_01,n000038,34
0059_02,n000038,34
0060_02,n000038,34
0061_02,n000038,34
0062_02,n000038,34
0063_01,n000038,34
0064_01,n000038,34
0065_01,n000038,34
0066_01,n000038,34
0067_01,n000038,34
0068_01,n000038,34
0069_01,n000038,34
0070_02,n000038,34
0071_01,n000038,34
0072_01,n000038,34
0073_01,n000038,34
0074_01,n000038,34
0075_01,n000038,34
0076_03,n000038,34
0077_01,n000038,34
0078_01,n000038,34
0079_01,n000038,34
0080_01,n000038,34
0081_01,n000038,34
0082_01,n000038,34
0083_01,n000038,34
0084_01,n000038,34
0085_03,n000038,34
0086_01,n000038,34
0087_01,n000038,34
0088_01,n000038,34
0089_01,n000038,34
0090_02,n000038,34
0091_01,n000038,34
0092_01,n000038,34
0093_01,n000038,34
0094_01,n000038,34
0095_02,n000038,34
0096_01,n000038,34
0097_02,n000038,34
0098_01,n000038,34
0099_01,n000038,34
0100_01,n000038,34
0101_01,n000038,34
0102_02,n000038,34
0103_02,n000038,34
0104_01,n000038,34
0105_01,n000038,34
0106_01,n000038,34
0107_02,n000038,34
0108_01,n000038,34
0109_01,n000038,34
0110_01,n000038,34
0111_01,n000038,34
0112_02,n000038,34
0113_01,n000038,34
0114_01,n000038,34
0115_01,n000038,34
0116_01,n000038,34
0117_01,n000038,34
0118_01,n000038,34
0119_02,n000038,34
0120_01,n000038,34
0121_01,n000038,34
0122_01,n000038,34
0123_02,n000038,34
0124_01,n000038,34
0125_01,n000038,34
0126_01,n000038,34
0127_01,n000038,34
0128_01,n000038,34
0129_02,n000038,34
0130_01,n000038,34
0131_03,n000038,34
0132_01,n000038,34
0133_02,n000038,34
0134_02,n000038,34
0135_01,n000038,34
0136_01,n000038,34
0137_02,n000038,34
0138_01,n000038,34
0139_01,n000038,34
0140_01,n000038,34
0141_01,n000038,34
0142_01,n000038,34
0143_01,n000038,34
0144_01,n000038,34
0145_02,n000038,34
0146_01,n000038,34
0147_02,n000038,34
0148_01,n000038,34
0149_01,n000038,34
0150_01,n000038,34
0151_01,n000038,34
0152_01,n000038,34
0153_01,n000038,34
0154_01,n000038,34
0155_01,n000038,34
0156_01,n000038,34
0157_02,n000038,34
0158_02,n000038,34
0159_03,n000038,34
0160_01,n000038,34
0161_01,n000038,34
0162_01,n000038,34
0163_01,n000038,34
0164_01,n000038,34
0165_01,n000038,34
0166_01,n000038,34
0167_02,n000038,34
0168_01,n000038,34
0169_01,n000038,34
0170_01,n000038,34
0171_01,n000038,34
0172_01,n000038,34
0173_01,n000038,34
0174_01,n000038,34
0175_01,n000038,34
0175_02,n000038,34
0176_01,n000038,34
0177_01,n000038,34
0178_01,n000038,34
0179_01,n000038,34
0180_01,n000038,34
0181_02,n000038,34
0182_02,n000038,34
0184_01,n000038,34
0185_02,n000038,34
0186_01,n000038,34
0187_01,n000038,34
0188_01,n000038,34
0189_01,n000038,34
0190_01,n000038,34
0191_01,n000038,34
0192_01,n000038,34
0193_01,n000038,34
0194_01,n000038,34
0195_01,n000038,34
0197_01,n000038,34
0198_02,n000038,34
0199_01,n000038,34
0200_02,n000038,34
0201_01,n000038,34
0202_01,n000038,34
0203_01,n000038,34
0204_01,n000038,34
0205_01,n000038,34
0206_01,n000038,34
0207_01,n000038,34
0208_02,n000038,34
0209_01,n000038,34
0210_01,n000038,34
0211_01,n000038,34
0212_01,n000038,34
0213_01,n000038,34
0214_01,n000038,34
0215_01,n000038,34
0216_01,n000038,34
0217_01,n000038,34
0218_02,n000038,34
0219_01,n000038,34
0220_01,n000038,34
0221_01,n000038,34
0222_01,n000038,34
0223_02,n000038,34
0224_02,n000038,34
0225_01,n000038,34
0226_01,n000038,34
0227_01,n000038,34
0228_01,n000038,34
0229_01,n000038,34
0230_01,n000038,34
0231_01,n000038,34
0232_01,n000038,34
0233_01,n000038,34
0234_01,n000038,34
0235_01,n000038,34
0236_01,n000038,34
0237_01,n000038,34
0238_01,n000038,34
0239_02,n000038,34
0240_01,n000038,34
0241_01,n000038,34
0242_02,n000038,34
0243_01,n000038,34
0244_01,n000038,34
0245_01,n000038,34
0246_02,n000038,34
0247_01,n000038,34
0248_01,n000038,34
0249_01,n000038,34
0250_01,n000038,34
0251_01,n000038,34
0252_01,n000038,34
0253_01,n000038,34
0254_01,n000038,34
0255_01,n000038,34
0256_01,n000038,34
0257_01,n000038,34
0258_01,n000038,34
0260_01,n000038,34
0261_01,n000038,34
0262_01,n000038,34
0263_01,n000038,34
0264_01,n000038,34
0265_01,n000038,34
0266_01,n000038,34
0267_02,n000038,34
0268_01,n000038,34
0269_01,n000038,34
0270_01,n000038,34
0271_01,n000038,34
0272_01,n000038,34
